NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
75106001;LUXEMBOURG;48.844667;2.333833;46;20240422;0.4;1;3.9;1;426;9;14.6;1;1419;9;8.1;1;9.3;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240423;0.2;1;2.6;1;437;9;15.1;1;1433;9;8.9;1;8.9;1;12.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240424;0.0;1;7.0;1;404;9;12.6;1;1152;9;8.7;1;9.8;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240425;0.0;1;3.7;1;455;9;15.2;1;1401;9;10.6;1;9.5;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240426;1.6;1;5.8;1;416;9;16.4;1;1352;9;12.3;1;11.1;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240427;7.6;1;10.2;1;243;9;17.7;1;1112;9;12.8;1;14.0;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240428;0.0;1;10.5;1;422;9;18.2;1;1613;9;13.0;1;14.4;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240429;0.2;1;7.6;1;503;9;19.5;1;1510;9;14.7;1;13.6;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240430;0.6;1;12.6;1;450;9;20.5;1;1242;9;15.6;1;16.6;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240501;9.2;1;13.4;1;424;9;21.4;1;1516;9;16.8;1;17.4;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240502;6.2;1;11.2;1;220;9;13.7;1;1313;9;11.9;1;12.5;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240503;0.0;1;9.9;1;506;9;18.4;1;1420;9;13.3;1;14.2;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240504;0.4;1;7.5;1;409;9;14.9;1;1518;9;11.5;1;11.2;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240505;5.2;1;10.0;1;37;9;18.3;1;1136;9;14.1;1;14.2;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240506;0.0;1;11.8;1;612;9;19.6;1;1504;9;14.6;1;15.7;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240507;0.0;1;8.9;1;413;9;22.3;1;1426;9;15.8;1;15.6;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240508;0.0;1;9.0;1;503;9;14.9;1;1410;9;12.3;1;12.0;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240509;0.0;1;9.0;1;341;9;23.7;1;1556;9;15.4;1;16.4;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240510;0.0;1;11.1;1;444;9;27.0;1;1509;9;19.3;1;19.1;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240511;0.0;1;12.2;1;434;9;28.4;1;1305;9;20.9;1;20.3;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240512;1.8;1;13.8;1;445;9;28.0;1;1019;9;19.8;1;20.9;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240513;1.0;1;16.1;1;554;9;23.1;1;1428;9;18.9;1;19.6;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240514;11.7;1;13.7;1;913;9;16.2;1;601;9;15.3;1;15.0;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240515;3.8;1;13.0;1;514;9;22.6;1;1554;9;16.5;1;17.8;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240516;0.4;1;12.9;1;412;9;21.7;1;1639;9;16.6;1;17.3;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240517;0.0;1;12.0;1;432;9;21.3;1;1511;9;16.5;1;16.7;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240518;0.0;1;11.8;1;440;9;24.1;1;1141;9;17.1;1;18.0;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240519;0.6;1;14.3;1;454;9;24.1;1;1555;9;17.4;1;19.2;1;9.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240520;12.6;1;11.9;1;444;9;24.5;1;1308;9;17.0;1;18.2;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240521;1.6;1;13.7;1;620;9;21.7;1;1218;9;16.4;1;17.7;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240522;2.4;1;14.0;1;50;9;21.5;1;1645;9;16.5;1;17.8;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240523;0.0;1;13.1;1;2320;9;21.8;1;1433;9;16.8;1;17.5;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240524;0.0;1;13.3;1;150;9;22.5;1;1417;9;16.8;1;17.9;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240525;0.0;1;10.6;1;357;9;23.6;1;1541;9;18.2;1;17.1;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240526;0.8;1;16.2;1;420;9;23.6;1;1205;9;18.9;1;19.9;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240527;7.1;1;13.6;1;1349;9;19.0;1;1040;9;15.0;1;16.3;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240528;5.6;1;10.7;1;2203;9;17.6;1;1740;9;14.9;1;14.2;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240529;13.7;1;14.0;1;539;9;16.6;1;1422;9;15.5;1;15.3;1;2.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240530;2.4;1;13.0;1;1313;9;17.3;1;952;9;14.5;1;15.2;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240531;4.0;1;12.6;1;2336;9;18.0;1;1142;9;14.3;1;15.3;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240601;3.6;1;12.9;1;332;9;14.4;1;1027;9;13.3;1;13.7;1;1.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240602;0.0;1;12.4;1;457;9;19.0;1;1302;9;14.6;1;15.7;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240603;0.0;1;9.3;1;424;9;24.6;1;1505;9;17.2;1;17.0;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240604;0.0;1;13.3;1;357;9;25.2;1;1350;9;19.5;1;19.3;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240605;0.0;1;15.5;1;520;9;23.3;1;1528;9;17.8;1;19.4;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240606;0.0;1;9.4;1;344;9;23.7;1;1303;9;17.0;1;16.6;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240607;0.0;1;9.8;1;313;9;24.1;1;1643;9;17.4;1;17.0;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240608;0.0;1;10.3;1;421;9;24.7;1;1400;9;17.7;1;17.5;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240609;0.0;1;11.5;1;327;9;24.0;1;1406;9;17.3;1;17.8;1;12.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240610;0.4;1;11.9;1;439;9;19.7;1;1556;9;14.9;1;15.8;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240611;0.8;1;9.2;1;346;9;19.3;1;1142;9;13.7;1;14.3;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240612;0.0;1;8.6;1;321;9;20.9;1;1302;9;14.5;1;14.8;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240613;0.2;1;10.2;1;447;9;21.7;1;1512;9;17.1;1;16.0;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240614;3.6;1;13.4;1;435;9;23.2;1;1607;9;17.2;1;18.3;1;9.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240615;4.2;1;11.9;1;440;9;18.3;1;952;9;15.2;1;15.1;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240616;2.2;1;13.0;1;552;9;19.7;1;1122;9;16.0;1;16.4;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240617;3.6;1;15.1;1;400;9;24.7;1;1702;9;19.6;1;19.9;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240618;4.8;1;15.8;1;154;9;24.6;1;1458;9;19.6;1;20.2;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240619;0.2;1;16.4;1;501;9;23.7;1;1458;9;18.8;1;20.1;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240620;0.2;1;16.2;1;520;9;25.0;1;1224;9;19.7;1;20.6;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240621;4.6;1;17.0;1;646;9;25.3;1;1650;9;19.8;1;21.2;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240622;4.5;1;13.9;1;441;9;23.3;1;1449;9;17.7;1;18.6;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240623;0.0;1;12.4;1;429;9;26.6;1;1527;9;19.7;1;19.5;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240624;0.0;1;14.5;1;412;9;29.8;1;1458;9;22.8;1;22.2;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240625;0.0;1;17.0;1;442;9;32.3;1;1351;9;24.5;1;24.7;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240626;0.2;1;18.6;1;403;9;33.0;1;1411;9;25.7;1;25.8;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240627;0.0;1;19.2;1;430;9;31.2;1;1048;9;24.8;1;25.2;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240628;0.0;1;15.3;1;452;9;26.5;1;1548;9;19.8;1;20.9;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240629;0.8;1;14.2;1;409;9;25.1;1;1021;9;19.5;1;19.7;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240630;0.0;1;15.0;1;456;9;25.2;1;1456;9;20.2;1;20.1;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240701;0.0;1;15.6;1;518;9;21.3;1;1520;9;18.4;1;18.5;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240702;0.2;1;15.3;1;357;9;23.5;1;1439;9;17.8;1;19.4;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240703;1.2;1;13.8;1;100;9;22.2;1;1323;9;17.8;1;18.0;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240704;0.0;1;14.6;1;436;9;23.8;1;1519;9;19.0;1;19.2;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240705;0.0;1;14.5;1;358;9;27.7;1;1700;9;21.1;1;21.1;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240706;1.0;1;14.9;1;807;9;23.0;1;1340;9;18.3;1;19.0;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240707;0.0;1;11.3;1;359;9;22.6;1;1328;9;17.6;1;17.0;1;11.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240708;0.0;1;12.8;1;353;9;26.3;1;1701;9;20.0;1;19.6;1;13.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240709;3.0;1;16.3;1;423;9;26.8;1;1005;9;21.6;1;21.6;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240710;0.0;1;19.6;1;327;9;27.2;1;1529;9;22.4;1;23.4;1;7.6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240711;16.7;1;16.4;1;421;9;26.3;1;1241;9;21.1;1;21.4;1;9.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240712;1.4;1;14.2;1;604;9;22.4;1;1338;9;16.6;1;18.3;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240713;0.2;1;12.5;1;324;9;25.3;1;1529;9;17.5;1;18.9;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240714;0.0;1;11.9;1;402;9;23.5;1;909;9;18.3;1;17.7;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240715;0.6;1;12.7;1;331;9;28.6;1;1631;9;21.5;1;20.7;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240716;0.0;1;16.5;1;403;9;24.0;1;1204;9;20.0;1;20.3;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240717;0.0;1;15.2;1;411;9;28.7;1;1545;9;21.7;1;22.0;1;13.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240718;0.0;1;15.5;1;415;9;31.4;1;1336;9;23.3;1;23.5;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
75106001;LUXEMBOURG;48.844667;2.333833;46;20240719;0.0;1;18.0;1;2144;9;35.2;1;1603;9;27.3;1;26.6;1;17.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240720;2.4;1;19.6;1;509;9;31.7;1;1426;9;26.4;1;25.7;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240721;0.2;1;20.1;1;118;9;28.5;1;1436;9;22.4;1;24.3;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240722;0.8;1;15.7;1;407;9;27.0;1;1456;9;20.9;1;21.4;1;11.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240723;0.8;1;19.2;1;326;9;25.1;1;1219;9;20.3;1;22.2;1;5.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240724;0.0;1;14.9;1;415;9;27.3;1;1445;9;21.3;1;21.1;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240725;3.0;1;17.9;1;411;9;29.6;1;1429;9;23.9;1;23.8;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240726;14.0;1;18.6;1;726;9;23.3;1;1233;9;20.4;1;21.0;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240727;5.4;1;16.4;1;755;9;18.9;1;1308;9;17.3;1;17.7;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240728;0.0;1;12.0;1;419;9;27.3;1;1424;9;19.7;1;19.7;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240729;0.2;1;15.4;1;424;9;32.3;1;1517;9;24.2;1;23.9;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240730;4.6;1;19.4;1;423;9;37.5;1;1415;9;28.3;1;28.5;1;18.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240731;4.2;1;20.9;1;427;9;34.3;1;1336;9;26.1;1;27.6;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240801;9.3;1;20.7;1;522;9;32.6;1;1408;9;25.7;1;26.7;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240802;0.0;1;19.8;1;436;9;29.8;1;1514;9;23.5;1;24.8;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240803;0.6;1;16.8;1;514;9;26.4;1;1324;9;21.2;1;21.6;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240804;0.0;1;17.5;1;458;9;26.9;1;1625;9;21.3;1;22.2;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240805;0.0;1;14.6;1;424;9;31.1;1;1551;9;23.1;1;22.9;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240806;0.2;1;16.2;1;451;9;30.4;1;1437;9;23.9;1;23.3;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240807;0.0;1;16.4;1;455;9;26.5;1;1403;9;21.0;1;21.5;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240808;0.0;1;16.7;1;226;9;29.0;1;1545;9;23.4;1;22.9;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240809;0.2;1;19.7;1;534;9;28.5;1;1622;9;23.3;1;24.1;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240810;0.0;1;15.6;1;511;9;31.6;1;1641;9;23.2;1;23.6;1;16.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
75106001;LUXEMBOURG;48.844667;2.333833;46;20240811;0.2;1;17.4;1;511;9;33.3;1;1544;9;26.2;1;25.4;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240812;0.0;1;21.1;1;253;9;37.6;1;1348;9;28.9;1;29.4;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240813;0.0;1;20.6;1;434;9;27.6;1;1536;9;23.7;1;24.1;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240814;0.0;1;20.0;1;548;9;30.2;1;1434;9;23.6;1;25.1;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240815;0.0;1;18.9;1;501;9;28.9;1;1558;9;23.6;1;23.9;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240816;0.8;1;19.5;1;332;9;27.0;1;1315;9;23.0;1;23.3;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240817;19.6;1;19.9;1;1617;9;20.9;1;1343;9;20.0;1;20.4;1;1.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240818;0.0;1;14.7;1;138;9;22.8;1;1242;9;18.0;1;18.8;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240819;0.0;1;12.5;1;354;9;24.8;1;1542;9;18.8;1;18.7;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844667;2.333833;46;20240820;10.3;1;14.5;1;419;9;25.0;1;1158;9;18.5;1;19.8;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
